step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
187,PAYMENT,1889.18,C1270983672,35073.88,33184.7,M870373683,0.0,0.0,0,0
533,CASH_OUT,878034.02,C2043903762,878034.02,0.0,C1460468335,1531593.58,2409627.6,1,0
235,CASH_IN,131137.22,C1651322217,2317294.17,2448431.39,C1372438992,888355.1,757217.89,0,0
34,CASH_OUT,524659.35,C124141537,100544.0,0.0,C643165973,111579.76,636239.11,0,0
136,PAYMENT,7586.99,C1738458355,0.0,0.0,M1833299543,0.0,0.0,0,0
159,CASH_OUT,57975.65,C2016742557,25557.07,0.0,C1203280018,1938541.48,1996517.13,0,0
156,CASH_OUT,82561.78,C1738508354,0.0,0.0,C876485622,112742.36,195304.14,0,0
202,PAYMENT,4980.02,C652124061,44215.04,39235.02,M1742131306,0.0,0.0,0,0
538,TRANSFER,695460.77,C133529151,0.0,0.0,C27246623,1012792.51,1708253.28,0,0
404,CASH_OUT,4659.26,C2077032530,0.0,0.0,C1390519291,146106.98,150766.24,0,0
183,CASH_OUT,224378.1,C1234321469,224378.1,0.0,C105660024,483419.25,707797.36,1,0
12,CASH_OUT,149668.66,C227115333,0.0,0.0,C460735540,44170.11,193838.76,1,0
328,CASH_OUT,184046.25,C771275572,0.0,0.0,C957032526,10336642.54,10520688.8,0,0
157,TRANSFER,813775.73,C798159363,813775.73,0.0,C808528635,0.0,39888.47,1,0
17,CASH_IN,44200.01,C842802523,51897.0,96097.01,C167092361,1517634.61,1795314.89,0,0
509,TRANSFER,1994525.04,C96305554,1994525.04,0.0,C1951018311,0.0,0.0,1,0
122,TRANSFER,355832.18,C1216944789,355832.18,0.0,C1450080654,0.0,0.0,1,0
665,TRANSFER,40819.72,C1550949725,40819.72,0.0,C1977996948,0.0,0.0,1,0
212,CASH_OUT,31593.95,C1513967343,31593.95,0.0,C1815135338,428186.97,459780.93,1,0
523,CASH_OUT,497928.97,C881548240,497928.97,0.0,C1750630273,4112129.55,4610058.51,1,0
186,CASH_OUT,298644.75,C81072594,0.0,0.0,C1442760333,5523653.53,5822298.27,0,0
20,CASH_OUT,17653.38,C731892636,1154.0,0.0,C1573847723,900273.79,917927.16,0,0
277,CASH_OUT,189500.39,C66592964,0.0,0.0,C1634718165,341607.97,531108.36,0,0
355,CASH_OUT,11155.97,C944099149,25629.0,14473.03,C1053091332,0.0,11155.97,0,0
36,PAYMENT,23626.61,C615931893,5549.0,0.0,M39137586,0.0,0.0,0,0
439,CASH_OUT,3653274.35,C1052486086,3653274.35,0.0,C437308793,637138.07,4290412.42,1,0
233,CASH_IN,217028.03,C1344504200,7096.0,224124.03,C964575239,816929.08,935010.8,0,0
307,PAYMENT,12732.62,C405877788,15.0,0.0,M2129318874,0.0,0.0,0,0
234,CASH_OUT,450489.27,C745977891,450489.27,0.0,C1398681592,122047.64,572536.91,1,0
229,CASH_OUT,38731.92,C1717877672,11462.0,0.0,C1096635998,313932.78,352664.7,0,0
122,CASH_OUT,2221683.68,C1136739857,2221683.68,0.0,C1877540885,2110248.3,4331931.98,1,0
354,CASH_IN,29373.36,C96025892,10470008.39,10499381.75,C1222628654,42322.64,12949.28,0,0
566,TRANSFER,2202575.1,C1229686156,2202575.1,0.0,C1752604611,0.0,0.0,1,0
318,TRANSFER,756426.12,C816867193,756426.12,0.0,C2118158219,0.0,0.0,1,0
204,CASH_IN,30092.74,C254247152,6541841.06,6571933.8,C1480185105,111109.5,81016.77,0,0
161,CASH_IN,1281.33,C105967466,17780.0,19061.33,C1957235029,484383.19,483101.86,0,0
123,CASH_OUT,6351930.74,C1533359448,6351930.74,0.0,C794625601,475618.0,6827548.75,1,0
188,CASH_IN,149312.35,C1403064728,9013.0,158325.35,C952412919,50560.53,0.0,0,0
185,CASH_OUT,92442.89,C383745800,304818.89,212375.99,C1071145237,3510592.66,3603035.55,0,0
157,CASH_IN,133302.98,C1075080573,6343040.01,6476342.99,C1698478931,983494.4,850191.42,0,0
519,CASH_OUT,1644253.61,C499231161,1644253.61,0.0,C1478004882,0.0,1644253.61,1,0
21,PAYMENT,9467.04,C439916868,76069.89,66602.85,M213612512,0.0,0.0,0,0
216,PAYMENT,2786.11,C29779569,64965.0,62178.89,M619526748,0.0,0.0,0,0
237,CASH_OUT,1503034.86,C1021806883,1503034.86,0.0,C1523189277,18125.1,1521159.97,1,0
202,PAYMENT,11871.72,C1590590715,22612.0,10740.28,M909960168,0.0,0.0,0,0
354,CASH_OUT,49169.02,C269922677,0.0,0.0,C524592563,621498.43,670667.45,0,0
286,CASH_OUT,97091.24,C36219059,97091.24,0.0,C1248865150,88247.71,185338.95,1,0
162,CASH_OUT,397132.57,C1833332081,32517.0,0.0,C1944116462,78172.14,475304.71,0,0
106,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1,0
208,TRANSFER,134861.82,C1259630002,134861.82,0.0,C2074890219,0.0,0.0,1,0
189,TRANSFER,2216703.82,C1080269027,2216703.82,0.0,C967600004,0.0,0.0,1,0
156,CASH_OUT,79031.41,C1746844617,79031.41,0.0,C385289629,840743.33,919774.75,1,0
440,TRANSFER,1102791.66,C1870904477,1102791.66,0.0,C1042117243,0.0,0.0,1,0
259,CASH_OUT,195618.39,C1515029995,0.0,0.0,C1838149154,1790692.76,1986311.15,0,0
351,CASH_OUT,137945.55,C1813632164,957093.0,819147.45,C2111937601,773685.35,911630.9,0,0
162,PAYMENT,16291.61,C1567592708,31497.0,15205.39,M759575382,0.0,0.0,0,0
398,TRANSFER,50722.16,C870531652,50722.16,0.0,C1469155891,0.0,0.0,1,0
348,CASH_IN,19746.03,C1220456308,3239805.55,3259551.58,C1163331215,205021.18,185275.15,0,0
277,TRANSFER,2392482.86,C1015599837,2392482.86,0.0,C1814093957,0.0,0.0,1,0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0.0,C267089577,389260.33,2805086.51,1,0
16,CASH_IN,112339.0,C681624875,13443980.11,13556319.11,C400675446,884530.8,772191.8,0,0
421,TRANSFER,10000000.0,C2074382913,15455965.86,5455965.86,C48227187,0.0,0.0,1,0
311,PAYMENT,34220.06,C2143294401,86154.62,51934.56,M1264009722,0.0,0.0,0,0
39,TRANSFER,2070814.27,C511306069,2070814.27,0.0,C1776402146,0.0,0.0,1,0
493,CASH_OUT,305672.18,C336151021,21517.0,0.0,C861376753,184963.06,490635.24,0,0
129,TRANSFER,513821.62,C1723379760,0.0,0.0,C510075495,3469801.42,3983623.04,0,0
305,CASH_OUT,92087.74,C1845157207,0.0,0.0,C306060010,471001.42,563089.16,0,0
398,CASH_OUT,50722.16,C688111556,50722.16,0.0,C679530338,21829.49,72551.64,1,0
328,CASH_IN,297316.95,C1315187377,0.0,297316.95,C1646871513,1781813.91,1484496.96,0,0
17,TRANSFER,195351.76,C1420261366,195351.76,0.0,C639808302,0.0,0.0,1,0
100,CASH_OUT,54994.1,C1437857188,54994.1,0.0,C271249913,14941.39,69935.49,1,0
186,CASH_OUT,101061.7,C355074312,28304.0,0.0,C1155701416,150589.86,251651.56,0,0
350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1,0
227,TRANSFER,176007.37,C1086380273,176007.37,0.0,C1708357030,0.0,0.0,1,0
335,TRANSFER,369291.3,C316506351,223.0,0.0,C1844066238,544892.02,914183.32,0,0
231,CASH_IN,70035.29,C1090173548,6418711.93,6488747.22,C779928142,341291.43,271256.14,0,0
691,TRANSFER,84174.31,C1766174104,84174.31,0.0,C2119229294,0.0,0.0,1,0
454,CASH_OUT,404185.57,C1310120773,404185.57,0.0,C434003582,113577.26,517762.83,1,0
389,TRANSFER,173668.46,C328431178,173668.46,0.0,C1972142839,0.0,0.0,1,0
230,CASH_OUT,354041.6,C110437967,21171.0,0.0,C1705205339,7035560.55,7389602.15,0,0
38,CASH_IN,238660.11,C803517235,124174.45,362834.57,C1853525741,0.0,0.0,0,0
185,CASH_IN,103929.38,C1246898418,150167.0,254096.38,C34929475,0.0,0.0,0,0
164,TRANSFER,612754.17,C1617532392,367466.43,0.0,C1959301439,961423.86,1574178.03,0,0
189,TRANSFER,121579.98,C1949146273,121579.98,0.0,C979925906,0.0,0.0,1,0
38,CASH_OUT,72602.11,C800279060,0.0,0.0,C334217924,1957340.93,2029943.04,0,0
366,TRANSFER,500003.56,C342198691,500003.56,0.0,C87161857,0.0,0.0,1,0
227,CASH_OUT,242248.29,C1214752252,24.0,0.0,C1797676656,58718.94,300967.22,0,0
396,PAYMENT,7461.43,C482721383,0.0,0.0,M446485031,0.0,0.0,0,0
149,CASH_OUT,3567795.25,C2091267163,3567795.25,0.0,C1391718831,0.0,3567795.25,1,0
546,TRANSFER,99656.93,C322712513,99656.93,0.0,C1339104095,0.0,0.0,1,0
144,TRANSFER,102750.55,C231882139,102750.55,0.0,C908283595,0.0,0.0,1,0
154,CASH_OUT,4530.71,C831752854,4530.71,0.0,C1379173269,0.0,4530.71,1,0
381,CASH_OUT,269739.27,C1539324558,0.0,0.0,C1622132524,360775.41,630514.68,0,0
44,PAYMENT,15100.12,C1452864872,206307.0,191206.88,M188228713,0.0,0.0,0,0
659,CASH_OUT,50577.26,C1270665617,50577.26,0.0,C465118409,9581426.29,9632003.55,1,0
164,CASH_IN,94612.02,C1408866257,79893.0,174505.02,C1545513126,785677.49,691065.46,0,0
730,CASH_OUT,10000000.0,C1700232450,10000000.0,0.0,C125311108,0.0,10000000.0,1,0
342,TRANSFER,114308.2,C1112871969,114308.2,0.0,C1982709686,0.0,0.0,1,0
480,TRANSFER,644781.76,C1053760019,644781.76,0.0,C902583523,0.0,0.0,1,0
494,CASH_OUT,503620.99,C755656980,503620.99,0.0,C432121402,0.0,503620.99,1,0
200,TRANSFER,7482670.24,C679238677,7482670.24,0.0,C2112303163,0.0,0.0,1,0
235,PAYMENT,20070.97,C1989946991,130567.66,110496.69,M1250475145,0.0,0.0,0,0
579,CASH_OUT,150157.6,C368733095,150157.6,0.0,C188653077,7532593.13,7682750.73,1,0
166,PAYMENT,4874.55,C424058088,88633.0,83758.45,M416879746,0.0,0.0,0,0
397,CASH_IN,287012.31,C1139398404,2237435.61,2524447.92,C1472685295,3155214.65,2868202.34,0,0
306,CASH_OUT,326890.58,C1282519309,0.0,0.0,C1089406571,9209042.61,9535933.19,0,0
135,CASH_OUT,306107.55,C1497029667,474492.0,168384.45,C1083935401,0.0,306107.55,0,0
373,PAYMENT,24048.76,C1917792650,26969.0,2920.24,M310432578,0.0,0.0,0,0
549,TRANSFER,29473.67,C12589552,29473.67,0.0,C589307049,0.0,0.0,1,0
266,CASH_OUT,5494862.93,C1802007531,5494862.93,0.0,C1174309480,0.0,5494862.93,1,0
381,CASH_OUT,94662.9,C1787716064,69491.28,0.0,C1547591321,2065095.24,2159758.14,0,0
154,CASH_OUT,381740.38,C1803499886,90175.0,0.0,C551846092,100243.53,481983.91,0,0
134,CASH_IN,451667.86,C1517689199,1836979.01,2288646.87,C252978812,549833.47,98165.61,0,0
507,CASH_OUT,244153.94,C687559493,244153.94,0.0,C1777553960,462368.7,706522.64,1,0
283,CASH_OUT,66797.71,C1589754930,44134.18,0.0,C1809001044,943146.92,1009944.62,0,0
38,PAYMENT,7231.2,C1329690902,39363.0,32131.8,M1533100469,0.0,0.0,0,0
352,CASH_OUT,245763.79,C2108860905,20526.0,0.0,C612138799,125453.95,371217.74,0,0
140,CASH_OUT,440871.63,C2004117562,0.0,0.0,C174089578,2817874.43,3258746.06,0,0
165,PAYMENT,1365.27,C38944775,48020.05,46654.78,M1098616848,0.0,0.0,0,0
381,PAYMENT,23226.33,C1679281884,57759.83,34533.5,M505741323,0.0,0.0,0,0
719,CASH_OUT,479926.98,C236547965,479926.98,0.0,C1382782385,71009.24,550936.23,1,0
363,TRANSFER,216534.86,C152821682,216534.86,0.0,C580582167,0.0,0.0,1,0
595,CASH_OUT,335094.53,C133235498,335094.53,0.0,C975263460,2507566.66,2842661.18,1,0
397,CASH_OUT,132429.34,C1639087775,0.0,0.0,C462708004,5157881.62,5290310.96,0,0
38,CASH_IN,107249.23,C794705413,23860111.25,23967360.47,C199883668,422575.3,315326.07,0,0
692,TRANSFER,880661.14,C919338594,880661.14,0.0,C2020716565,0.0,0.0,1,0
18,CASH_OUT,278907.22,C773771551,484293.33,205386.11,C1477591142,9002150.21,9477431.35,0,0
182,CASH_OUT,1486052.97,C738179255,1486052.97,0.0,C867957105,775543.29,2261596.26,1,0
326,PAYMENT,22288.03,C862445663,44607.0,22318.97,M507145410,0.0,0.0,0,0
232,CASH_OUT,117827.06,C795516542,0.0,0.0,C216749119,199779.31,317606.37,0,0
308,TRANSFER,37034.41,C548960946,154157.71,117123.3,C1622960667,839347.11,876381.52,0,0
180,CASH_IN,128742.57,C699998182,16653032.67,16781775.25,C750813031,215792.34,87049.76,0,0
349,CASH_IN,7367.34,C213722650,4629379.54,4636746.88,C116436857,3147206.89,3139839.55,0,0
473,TRANSFER,70239.81,C731157772,70239.81,0.0,C182956313,0.0,0.0,1,0
640,TRANSFER,46973.96,C1365004104,46973.96,0.0,C724484152,0.0,0.0,1,0
551,CASH_OUT,879321.88,C419820601,879321.88,0.0,C703386437,0.0,879321.88,1,0
329,CASH_OUT,364706.38,C643639318,9463.0,0.0,C257053399,907042.79,1271749.17,0,0
678,TRANSFER,1536733.52,C287247787,1536733.52,0.0,C310163426,0.0,0.0,1,0
152,CASH_OUT,2175288.9,C1157904432,2175288.9,0.0,C2053528255,92900.39,2268189.29,1,0
58,TRANSFER,7108914.22,C1494760088,7108914.22,0.0,C1835087777,0.0,0.0,1,0
105,CASH_OUT,35496.47,C1303610178,35496.47,0.0,C1251609442,123871.82,159368.28,1,0
259,CASH_OUT,238462.01,C1520347854,34562.0,0.0,C252861787,247480.79,485942.8,0,0
561,CASH_OUT,2763025.35,C1978450840,2763025.35,0.0,C1939942308,74021.98,2837047.33,1,0
355,CASH_IN,105811.88,C525193094,24018.0,129829.88,C1044646387,0.0,0.0,0,0
33,PAYMENT,6915.5,C1680807806,14159.7,7244.2,M1636119083,0.0,0.0,0,0
251,CASH_OUT,276638.88,C694338125,155511.0,0.0,C118647707,695152.33,971791.21,0,0
310,CASH_OUT,61399.74,C2011198614,0.0,0.0,C1976242787,443416.45,504816.19,0,0
421,CASH_OUT,5455965.86,C925348777,5455965.86,0.0,C1734033789,0.0,5455965.86,1,0
75,CASH_OUT,959018.79,C1566688012,959018.79,0.0,C1361631138,0.0,959018.79,1,0
517,CASH_OUT,4993938.87,C1437493877,4993938.87,0.0,C489326905,743498.25,5737437.12,1,0
270,CASH_OUT,134623.95,C887694892,134623.95,0.0,C159277723,731682.46,866306.41,1,0
679,TRANSFER,403274.41,C1168831022,403274.41,0.0,C266215740,0.0,0.0,1,0
730,CASH_OUT,156396.46,C1659635357,156396.46,0.0,C876852627,842357.16,998753.62,1,0
3,PAYMENT,1341.34,C1014698874,41911.6,40570.26,M1751325469,0.0,0.0,0,0
349,CASH_OUT,347353.37,C1399511418,19257.0,0.0,C1352068321,50671.59,398024.97,0,0
69,TRANSFER,19776.71,C1567288795,19776.71,0.0,C1978402788,0.0,0.0,1,0
373,CASH_OUT,538112.85,C1689986231,0.0,0.0,C2076687196,2019733.55,2557846.4,0,0
18,PAYMENT,994.61,C668601210,0.0,0.0,M781599965,0.0,0.0,0,0
11,PAYMENT,11843.26,C1211185908,0.0,0.0,M1555075982,0.0,0.0,0,0
205,CASH_IN,237151.01,C886545138,46076.0,283227.01,C1185109647,924747.65,687596.64,0,0
177,CASH_IN,51311.85,C761866088,219595.99,270907.84,C2047435979,289877.44,238565.59,0,0
356,TRANSFER,2743072.52,C191522452,0.0,0.0,C1329688547,16066881.0,18809953.52,0,0
136,CASH_IN,193334.89,C793078419,3883622.98,4076957.87,C630360734,1100098.29,906763.4,0,0
259,TRANSFER,1077960.13,C1085592377,10399.0,0.0,C531766809,79545.45,1157505.59,0,0
186,TRANSFER,327282.92,C2013471968,327282.92,0.0,C1637615155,0.0,0.0,1,0
327,CASH_IN,578.7,C723856156,10318.0,10896.7,C735841930,921222.9,920644.2,0,0
352,CASH_OUT,600722.15,C1396066056,600722.15,0.0,C2095500377,2372103.71,2972825.85,1,0
328,CASH_OUT,7532.2,C1262808310,0.0,0.0,C1438021169,1288910.38,1296442.58,0,0
378,PAYMENT,822.01,C1307249109,395336.37,394514.36,M2116258089,0.0,0.0,0,0
394,CASH_OUT,121377.22,C1750590230,0.0,0.0,C1041184277,11468967.3,11590344.53,0,0
69,TRANSFER,2147778.33,C1991870331,2147778.33,0.0,C501280303,0.0,0.0,1,0
428,CASH_OUT,183306.21,C1642000949,183306.21,0.0,C2070997054,0.0,183306.21,1,0
402,CASH_OUT,150880.59,C821674412,205.0,0.0,C1668101512,0.0,150880.59,0,0
116,TRANSFER,1562871.32,C344826592,1562871.32,0.0,C654151270,0.0,0.0,1,0
686,CASH_OUT,1467968.73,C1032013375,1467968.73,0.0,C293921513,0.0,1467968.73,1,0
379,CASH_IN,71002.02,C726570096,30119.83,101121.84,C1320489966,0.0,0.0,0,0
39,CASH_OUT,14536.57,C887669823,45683.0,31146.43,C783685765,0.0,14536.57,0,0
104,TRANSFER,1762680.47,C1779028734,1762680.47,0.0,C229248099,0.0,0.0,1,0
537,TRANSFER,34238.2,C1437366708,34238.2,0.0,C913630133,0.0,0.0,1,0
38,TRANSFER,1031728.42,C1645896752,5059.0,0.0,C1829891106,2239928.48,3271656.89,0,0
277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,1,0
400,CASH_OUT,286003.17,C1893343460,0.0,0.0,C436974042,3467647.5,3753650.67,0,0
145,CASH_IN,364887.83,C1122035872,3986784.71,4351672.54,C697226653,859160.76,494272.92,0,0
203,CASH_OUT,481248.46,C249437569,0.0,0.0,C1783384136,777001.51,1258249.96,0,0
40,TRANSFER,20314.97,C776336653,20314.97,0.0,C737099940,0.0,0.0,1,0
137,TRANSFER,3116833.75,C965340171,3116833.75,0.0,C863634081,0.0,0.0,1,0
206,CASH_OUT,55232.63,C1433434048,0.0,0.0,C488011624,11823504.52,11878737.15,0,0
287,TRANSFER,7109453.78,C1425726290,7109453.78,0.0,C1670108631,0.0,0.0,1,0
141,PAYMENT,7362.75,C1290489557,26470.0,19107.25,M2044716248,0.0,0.0,0,0
364,TRANSFER,3116889.41,C966152886,3116889.41,0.0,C588633149,0.0,0.0,1,0
133,PAYMENT,45834.94,C2049102252,0.0,0.0,M1597255258,0.0,0.0,0,0
142,CASH_IN,117155.98,C630792721,1791360.63,1908516.62,C1700121408,1029829.83,912673.85,0,0
659,PAYMENT,8614.3,C614379540,0.0,0.0,M263837033,0.0,0.0,0,0
19,CASH_OUT,210171.34,C779311172,0.0,0.0,C1981577313,383808.06,593979.4,0,0
138,CASH_OUT,83571.93,C835403383,0.0,0.0,C686294126,345737.94,429309.88,0,0
399,CASH_IN,2869.98,C527067926,21858796.4,21861666.38,C464475162,1027903.57,1025033.59,0,0
373,PAYMENT,23995.71,C269710133,85215.0,61219.29,M1683855526,0.0,0.0,0,0
303,TRANSFER,786480.78,C1284457893,786480.78,0.0,C790067619,0.0,0.0,1,0
367,CASH_OUT,362672.57,C1069202179,362672.57,0.0,C1808434552,3.51,362676.08,1,0
657,CASH_OUT,41428.9,C2052119405,41428.9,0.0,C1101469852,25069.03,66497.93,1,0
249,PAYMENT,8900.65,C827896190,0.0,0.0,M1910506104,0.0,0.0,0,0
41,CASH_OUT,34188.91,C631925506,0.0,0.0,C633321221,813474.92,847663.83,0,0
68,TRANSFER,915266.65,C1936471789,915266.65,0.0,C844650878,0.0,0.0,1,0
259,TRANSFER,1950373.54,C1584301839,1950373.54,0.0,C1727119878,0.0,0.0,1,0
214,TRANSFER,24947.01,C628564821,129341.0,104393.99,C1118904355,0.0,24947.01,0,0
504,TRANSFER,262678.53,C678590002,262678.53,0.0,C1721123505,0.0,0.0,1,0
38,PAYMENT,1005.61,C577068777,0.0,0.0,M1874642637,0.0,0.0,0,0
413,TRANSFER,115085.31,C2039186549,115085.31,0.0,C544794295,0.0,0.0,1,0
324,PAYMENT,6012.02,C1835477949,0.0,0.0,M1694083534,0.0,0.0,0,0
83,TRANSFER,1534926.96,C358852719,1534926.96,0.0,C361327171,0.0,0.0,1,0
250,CASH_OUT,2535.15,C443424130,0.0,0.0,C1024880303,22467.39,25002.55,0,0
411,CASH_OUT,427373.65,C1090338431,427373.65,0.0,C347796427,64983.82,492357.46,1,0
592,TRANSFER,369306.87,C137478420,369306.87,0.0,C100691765,0.0,0.0,1,0
726,TRANSFER,561446.32,C1513799363,561446.32,0.0,C519065458,0.0,0.0,1,0
666,TRANSFER,145944.8,C69590839,145944.8,0.0,C835899289,0.0,0.0,1,0
239,CASH_OUT,487572.45,C196823251,487572.45,0.0,C1538319522,22069.46,509641.91,1,0
346,CASH_IN,277405.53,C1921425706,724.0,278129.53,C720678489,0.0,0.0,0,0
632,TRANSFER,82209.71,C2014216295,82209.71,0.0,C2066467731,0.0,0.0,1,0
327,CASH_IN,23958.45,C1386899034,90059.0,114017.45,C1640349033,0.0,0.0,0,0
182,CASH_IN,14159.0,C1313861205,20448891.06,20463050.06,C810545925,12002848.64,11988689.65,0,0
538,CASH_OUT,158184.48,C12267227,7110.0,0.0,C131776812,755872.5,914056.98,0,0
501,CASH_OUT,9301213.46,C2143419144,9301213.46,0.0,C754497050,277228.74,9578442.2,1,0
311,CASH_IN,188900.0,C1819957016,1992159.49,2181059.49,C964142260,1029212.28,840312.28,0,0
684,TRANSFER,168303.36,C1085553126,168303.36,0.0,C440988194,0.0,0.0,1,0
110,TRANSFER,904124.58,C1150317761,904124.58,0.0,C1725680409,0.0,0.0,1,0
14,PAYMENT,3038.88,C679456495,73178.0,70139.12,M1137547183,0.0,0.0,0,0
228,TRANSFER,1323909.85,C174356762,1323909.85,0.0,C1545375198,0.0,0.0,1,0
596,CASH_IN,47258.92,C1360635019,5671852.37,5719111.3,C954444265,65774.11,18515.19,0,0
300,TRANSFER,1643950.78,C868519363,496731.0,0.0,C512594489,5562873.79,7206824.57,0,0
16,PAYMENT,25856.97,C1396367315,0.0,0.0,M243463236,0.0,0.0,0,0
581,TRANSFER,121142.75,C27960358,121142.75,0.0,C1910414505,0.0,0.0,1,0
314,TRANSFER,59893.41,C1284144520,59893.41,0.0,C1435949580,0.0,0.0,1,0
95,CASH_OUT,8775594.43,C131527035,8775594.43,0.0,C897416477,0.0,8775594.43,1,0
41,CASH_OUT,108213.91,C179631618,0.0,0.0,C724824075,896826.13,1005040.04,0,0
22,CASH_OUT,346704.55,C54851371,346704.55,0.0,C943084296,513994.79,860699.34,1,0
212,CASH_IN,97051.87,C830175811,18559903.07,18656954.94,C598398921,15977626.18,16118503.16,0,0
180,PAYMENT,25024.89,C687422268,83744.0,58719.11,M548086726,0.0,0.0,0,0
7,TRANSFER,5460002.91,C666654362,5460002.91,0.0,C1726301214,0.0,0.0,1,0
278,PAYMENT,8633.49,C479553207,0.0,0.0,M687061487,0.0,0.0,0,0
87,TRANSFER,114339.1,C702109004,114339.1,0.0,C1385287774,0.0,0.0,1,0
250,CASH_OUT,156039.36,C1507330764,156039.36,0.0,C51866354,0.0,156039.36,1,0
489,TRANSFER,7515624.63,C1144230283,7515624.63,0.0,C1501063702,0.0,0.0,1,0
247,TRANSFER,76646.05,C2015533974,76646.05,0.0,C110048242,0.0,0.0,1,0
212,TRANSFER,10000000.0,C976919593,14953893.08,4953893.08,C769483130,0.0,0.0,1,0
613,TRANSFER,393699.17,C1660576685,393699.17,0.0,C521066417,0.0,0.0,1,0
208,TRANSFER,376818.23,C758341718,550.36,0.0,C1997863105,1635682.7,2012500.93,0,0
306,CASH_OUT,66854.83,C1824146581,0.0,0.0,C1683087820,7683090.97,7749945.8,0,0
254,PAYMENT,2892.11,C1864574431,14410.74,11518.63,M305973120,0.0,0.0,0,0
183,CASH_OUT,5566.14,C1626151381,5566.14,0.0,C567898668,0.0,5566.14,1,0
324,CASH_OUT,245883.21,C739540973,21435.0,0.0,C1229558199,0.0,245883.21,0,0
372,TRANSFER,5464727.14,C1861461304,5464727.14,0.0,C618348006,0.0,0.0,1,0
140,PAYMENT,11090.44,C1284358062,0.0,0.0,M545662575,0.0,0.0,0,0
58,CASH_OUT,456745.18,C325643180,456745.18,0.0,C1138806458,0.0,456745.18,1,0
177,CASH_OUT,178503.45,C1542642988,178503.45,0.0,C1751688750,382903.28,561406.72,1,0
409,CASH_OUT,175972.28,C353964501,175972.28,0.0,C1118456791,602609.04,778581.32,1,0
109,TRANSFER,94613.12,C776792146,94613.12,0.0,C282454606,0.0,0.0,1,0
375,TRANSFER,717343.47,C1314258997,0.0,0.0,C937685489,3891171.78,4608515.25,0,0
249,CASH_OUT,3879669.76,C1737566692,3879669.76,0.0,C54612631,621931.51,4501601.27,1,0
164,TRANSFER,68057.63,C1310278763,0.0,0.0,C356500145,9495593.29,9563650.92,0,0
372,CASH_OUT,27640.59,C1857771350,83223.0,55582.41,C1422470338,2139114.53,2166755.12,0,0
658,CASH_OUT,120582.86,C247557474,120582.86,0.0,C1026686567,322996.71,443579.57,1,0
166,PAYMENT,3417.82,C918216666,157.0,0.0,M571497529,0.0,0.0,0,0
187,PAYMENT,6372.36,C277392157,0.0,0.0,M1081822248,0.0,0.0,0,0
583,TRANSFER,759701.03,C382272679,759701.03,0.0,C1390800148,0.0,0.0,1,0
370,TRANSFER,752841.35,C1425227953,0.0,0.0,C136498783,1827996.81,2580838.16,0,0
201,CASH_OUT,16182.7,C1296182118,16182.7,0.0,C1650668671,0.0,16182.7,1,0
332,CASH_OUT,93871.42,C1849696138,0.0,0.0,C954387381,128434.23,222305.64,0,0
393,PAYMENT,19664.77,C1359408680,0.0,0.0,M272888707,0.0,0.0,0,0
284,PAYMENT,8779.72,C1904329731,83961.0,75181.28,M68821164,0.0,0.0,0,0
493,TRANSFER,567729.52,C317779855,567729.52,0.0,C1088161711,0.0,0.0,1,0
26,TRANSFER,1027152.36,C414159853,1027152.36,0.0,C1087566727,0.0,0.0,1,0
189,CASH_OUT,74557.63,C655366834,0.0,0.0,C812560767,745839.89,820397.52,0,0
11,CASH_OUT,592479.13,C1301594740,419477.0,0.0,C932707776,0.0,872027.91,0,0
212,CASH_OUT,118034.3,C2026626850,541.0,0.0,C1650098761,1948809.53,2066843.83,0,0
359,PAYMENT,460.63,C62855450,10912.0,10451.37,M1275396437,0.0,0.0,0,0
308,PAYMENT,703.27,C1660905356,0.0,0.0,M2017458822,0.0,0.0,0,0
408,TRANSFER,651945.53,C152115292,133.0,0.0,C1258495857,1971610.96,2623556.49,0,0
226,PAYMENT,72083.33,C1907307914,73346.33,1263.0,M2116122233,0.0,0.0,0,0
9,TRANSFER,1494335.68,C2046940762,12179.0,0.0,C1196307684,1925667.34,4012758.81,0,0
503,TRANSFER,861189.54,C1336518891,861189.54,0.0,C1940750830,0.0,0.0,1,0
179,CASH_IN,210240.81,C133650470,10027449.85,10237690.66,C1625443786,409313.08,199072.27,0,0
177,CASH_OUT,452804.42,C261442623,452804.42,0.0,C2037489278,4020.0,0.0,1,0
209,CASH_OUT,65653.41,C68824117,0.0,0.0,C2111187435,205511.79,271165.21,0,0
278,CASH_OUT,89303.18,C1076967657,89303.18,0.0,C1033435572,131088.75,220391.93,1,0
42,PAYMENT,7932.08,C919380236,153944.45,146012.38,M110815482,0.0,0.0,0,0
646,CASH_OUT,568292.72,C1541348158,568292.72,0.0,C264230226,0.0,568292.72,1,0
306,CASH_IN,20503.35,C1537220945,19482005.22,19502508.56,C636043294,228054.83,207551.49,0,0
